date,symbol,score,bias,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,bucket
2026-04-13,EURUSD,2,Neutral,0.8026383151998004,1.1478455917023642,0.5659279631882371,0.2680770518079451,,,,Neutral
2026-04-13,USDCAD,2,Neutral,-0.632176085375394,-1.0192687903273485,-1.2088494340250424,-1.417893415496976,,,,Neutral
2026-04-13,USDCHF,1,Neutral,-1.1872124004975564,-1.4256655749312912,-1.1291801967981292,-0.7961022693321422,,,,Neutral
2026-04-13,NZDUSD,0,Neutral,1.166183662091704,1.8588000024234947,1.0492911123564042,1.1471756580892407,,,,Neutral
2026-04-13,USDJPY,-2,Neutral,-0.29182626537680456,-0.5454577770710691,-0.32502330673110624,-0.06512315395209153,,,,Neutral
2026-04-13,EURJPY,-3,Neutral,0.49242548567491357,0.5787935207276327,0.2252919034141484,0.20598350740492127,,,,Neutral
2026-04-13,CADJPY,-3,Neutral,0.3353794124609288,0.48655668408570535,0.8818873043241698,1.3658388552103427,,,,Neutral
2026-04-13,CHFJPY,-4,Bearish,0.9047763117408214,0.8984284395581821,0.7937415737299294,0.727550992426943,,,,Bearish
2026-04-06,USDCHF,9,Very Bullish,-0.3807063829084402,-1.2170015966738355,-1.0659719202352016,-2.1831153732066064,-2.498908754788589,,,Very Bullish
2026-04-06,USDCAD,7,Bullish,-0.24451850711471496,-0.682643015545325,-0.5234602279386051,-1.7259818159608655,-2.5642345117549676,,,Bullish
2026-04-06,GBPJPY,7,Bullish,0.3047252916777418,0.8491517825133138,1.5127118552000804,1.8522088853705931,1.1083138567659312,,,Bullish
2026-04-06,USDJPY,5,Bullish,-0.060708551014760095,-0.7122296263458876,-0.06258987625463862,-0.3874097513002631,-1.8362784827388887,,,Bullish
2026-04-06,AUDJPY,2,Neutral,0.4072857539600077,1.5218698300303328,1.8955226033882957,3.212840931885342,2.8100983006917475,,,Neutral
2026-04-06,GBPUSD,1,Neutral,0.36261772916918855,1.5751464695917223,1.5778676168201615,2.259989616246822,2.9960644617177525,,,Neutral
2026-04-06,NZDJPY,0,Neutral,0.4459195401043663,1.7285986761099519,2.018167073707724,2.755855838752941,1.9752341403089593,,,Neutral
2026-04-06,AUDUSD,-3,Neutral,0.4560267071677478,2.234790561424451,1.9518774094947566,3.6235078824320213,4.755264368671797,,,Neutral
